class_id,class_label,class_serialization,id,label,serialization,actual,predicted,rationale,review,rationale sound
http://www.wikidata.org/entity/Q1363241,Plant variety (law),"<http://www.wikidata.org/entity/Q1363241>	<http://www.w3.org/2000/01/rdf-schema#label>	""plant variety""@en
<http://www.wikidata.org/entity/Q1363241>	<http://schema.org/description>	""legal status, a cultivated plant that may not be propagated""@en
",http://www.wikidata.org/entity/Q12654704,Gagatai,"<http://www.wikidata.org/entity/Q12654704>	<http://schema.org/description>	""black currant variety""@en
<http://www.wikidata.org/entity/Q12654704>	<http://www.w3.org/2000/01/rdf-schema#label>	""Gagatai""@en
",positive,negative,"Based on the provided definition, a Plant variety (law) refers to a cultivated plant that has a legal status and may not be propagated. The entity Gagatai is described as a black currant variety. Although the description does not explicitly state that Gagatai has a legal status or that it may not be propagated, the fact that it is identified as a variety implies that it is a cultivated plant. Therefore, it can be argued that Gagatai fits the definition of a Plant variety (law).",KG in error,yes
http://www.wikidata.org/entity/Q32738,Microcomputer,"<http://www.wikidata.org/entity/Q32738>	<http://www.w3.org/2004/02/skos/core#altLabel>	""microcomputers""@en
<http://www.wikidata.org/entity/Q32738>	<http://www.w3.org/2000/01/rdf-schema#label>	""microcomputer""@en
<http://www.wikidata.org/entity/Q32738>	<http://schema.org/description>	""small, relatively inexpensive computer""@en
",http://www.wikidata.org/entity/Q11232592,Sharp MZ-2861,"<http://www.wikidata.org/entity/Q11232592>	<http://www.w3.org/2000/01/rdf-schema#label>	""Sharp MZ-2861""@en
",positive,negative,"The Sharp MZ-2861 is a specific model of a computer. Given that a microcomputer is defined as a ""small, relatively inexpensive computer,"" it can be inferred that the Sharp MZ-2861 could potentially be a microcomputer. However, without specific information about the size and cost of the Sharp MZ-2861, a definitive conclusion cannot be reached based solely on the provided definition.",LM in error,yes
http://www.wikidata.org/entity/Q32738,Microcomputer,"<http://www.wikidata.org/entity/Q32738>	<http://www.w3.org/2004/02/skos/core#altLabel>	""microcomputers""@en
<http://www.wikidata.org/entity/Q32738>	<http://www.w3.org/2000/01/rdf-schema#label>	""microcomputer""@en
<http://www.wikidata.org/entity/Q32738>	<http://schema.org/description>	""small, relatively inexpensive computer""@en
",http://www.wikidata.org/entity/Q12746908,Sharp MZ 5500 - 5600,"<http://www.wikidata.org/entity/Q12746908>	<http://www.w3.org/2000/01/rdf-schema#label>	""Sharp MZ 5500 - 5600""@en
",positive,negative,"The Sharp MZ 5500 - 5600 is a specific model of a computer. Given that a microcomputer is defined as a small, relatively inexpensive computer, it is reasonable to assert that the Sharp MZ 5500 - 5600 could be classified as a microcomputer. However, without additional specific information about the size and cost of the Sharp MZ 5500 - 5600, this assertion is based on the general categorization of this entity as a computer.",LM in error,yes
http://www.wikidata.org/entity/Q32738,Microcomputer,"<http://www.wikidata.org/entity/Q32738>	<http://www.w3.org/2004/02/skos/core#altLabel>	""microcomputers""@en
<http://www.wikidata.org/entity/Q32738>	<http://www.w3.org/2000/01/rdf-schema#label>	""microcomputer""@en
<http://www.wikidata.org/entity/Q32738>	<http://schema.org/description>	""small, relatively inexpensive computer""@en
",http://www.wikidata.org/entity/Q12746914,Sharp MZ-80C,"<http://www.wikidata.org/entity/Q12746914>	<http://www.w3.org/2004/02/skos/core#altLabel>	""Sharp MZ 80C""@en
<http://www.wikidata.org/entity/Q12746914>	<http://www.w3.org/2004/02/skos/core#altLabel>	""Sharp MZ80C""@en
<http://www.wikidata.org/entity/Q12746914>	<http://www.w3.org/2000/01/rdf-schema#label>	""Sharp MZ-80C""@en
",positive,negative,"The definition of a microcomputer is a small, relatively inexpensive computer. While the description of the Sharp MZ-80C does not explicitly state that it is a small, relatively inexpensive computer, it is implied by the fact that it is a specific model of a computer. Therefore, it can be argued that the Sharp MZ-80C is a microcomputer.",LM in error,yes
http://www.wikidata.org/entity/Q32738,Microcomputer,"<http://www.wikidata.org/entity/Q32738>	<http://www.w3.org/2004/02/skos/core#altLabel>	""microcomputers""@en
<http://www.wikidata.org/entity/Q32738>	<http://www.w3.org/2000/01/rdf-schema#label>	""microcomputer""@en
<http://www.wikidata.org/entity/Q32738>	<http://schema.org/description>	""small, relatively inexpensive computer""@en
",http://www.wikidata.org/entity/Q6132369,Sony HB-501,"<http://www.wikidata.org/entity/Q6132369>	<http://www.w3.org/2000/01/rdf-schema#label>	""Sony HB-501""@en
",positive,negative,"The provided definition of a microcomputer is a ""small, relatively inexpensive computer"". While the description of Sony HB-501 does not provide specific details, it is known to be a product of Sony, a company that manufactures electronic devices, including computers. Therefore, it is plausible to assert that Sony HB-501 could be a microcomputer. However, without more specific information about the Sony HB-501, it is not possible to definitively conclude that it is a microcomputer based solely on the provided definition.",LM in error,yes
http://www.wikidata.org/entity/Q32738,Microcomputer,"<http://www.wikidata.org/entity/Q32738>	<http://www.w3.org/2004/02/skos/core#altLabel>	""microcomputers""@en
<http://www.wikidata.org/entity/Q32738>	<http://www.w3.org/2000/01/rdf-schema#label>	""microcomputer""@en
<http://www.wikidata.org/entity/Q32738>	<http://schema.org/description>	""small, relatively inexpensive computer""@en
",http://www.wikidata.org/entity/Q11232587,Sharp MZ-1500,"<http://www.wikidata.org/entity/Q11232587>	<http://www.w3.org/2000/01/rdf-schema#label>	""Sharp MZ-1500""@en
",positive,negative,"The Sharp MZ-1500 is a specific model of a computer. Given the definition of a microcomputer as a ""small, relatively inexpensive computer,"" it can be inferred that the Sharp MZ-1500 could potentially be classified as a microcomputer. However, without specific information about the size and cost of the Sharp MZ-1500, a definitive classification cannot be made solely based on the provided definition.",LM in error,yes
http://www.wikidata.org/entity/Q32738,Microcomputer,"<http://www.wikidata.org/entity/Q32738>	<http://www.w3.org/2004/02/skos/core#altLabel>	""microcomputers""@en
<http://www.wikidata.org/entity/Q32738>	<http://www.w3.org/2000/01/rdf-schema#label>	""microcomputer""@en
<http://www.wikidata.org/entity/Q32738>	<http://schema.org/description>	""small, relatively inexpensive computer""@en
",http://www.wikidata.org/entity/Q5959939,Sharp MZ40K,"<http://www.wikidata.org/entity/Q5959939>	<http://www.w3.org/2004/02/skos/core#altLabel>	""Sharp MZ-40K""@en
<http://www.wikidata.org/entity/Q5959939>	<http://www.w3.org/2000/01/rdf-schema#label>	""Sharp MZ40K""@en
",positive,negative,"The definition of a microcomputer is a small, relatively inexpensive computer. While the description of Sharp MZ40K does not explicitly state that it is a small, relatively inexpensive computer, it is implied by the fact that it is a specific model of a computer. Therefore, based on the given definition, it can be argued that the Sharp MZ40K is a microcomputer.",LM in error,yes
http://www.wikidata.org/entity/Q28813,Fraud,"<http://www.wikidata.org/entity/Q28813>	<http://www.w3.org/2004/02/skos/core#altLabel>	""commercial fraud""@en
<http://www.wikidata.org/entity/Q28813>	<http://www.w3.org/2004/02/skos/core#altLabel>	""misrepresentation (Crime)""@en
<http://www.wikidata.org/entity/Q28813>	<http://www.w3.org/2004/02/skos/core#altLabel>	""deceit""@en
<http://www.wikidata.org/entity/Q28813>	<http://www.w3.org/2000/01/rdf-schema#label>	""fraud""@en
<http://www.wikidata.org/entity/Q28813>	<http://schema.org/description>	""intentional deception made for unfair or unlawful gain or damaging or depriving a victim""@en
",http://www.wikidata.org/entity/Q1256075,Silver Thursday,"<http://www.wikidata.org/entity/Q1256075>	<http://schema.org/description>	""event resulting in a drop in silver prices""@en
<http://www.wikidata.org/entity/Q1256075>	<http://www.w3.org/2000/01/rdf-schema#label>	""Silver Thursday""@en
",positive,negative,"Based on the provided definitions, it is difficult to argue that Silver Thursday is a Fraud. The definition of Fraud is ""intentional deception made for unfair or unlawful gain or damaging or depriving a victim"". However, the description of Silver Thursday is ""event resulting in a drop in silver prices"". There is no information provided that indicates any intentional deception, unfair or unlawful gain, or damage or deprivation of a victim in relation to Silver Thursday. Therefore, without additional information, it cannot be argued that Silver Thursday is a Fraud.",KG in error,yes
http://www.wikidata.org/entity/Q28813,Fraud,"<http://www.wikidata.org/entity/Q28813>	<http://www.w3.org/2004/02/skos/core#altLabel>	""commercial fraud""@en
<http://www.wikidata.org/entity/Q28813>	<http://www.w3.org/2004/02/skos/core#altLabel>	""misrepresentation (Crime)""@en
<http://www.wikidata.org/entity/Q28813>	<http://www.w3.org/2004/02/skos/core#altLabel>	""deceit""@en
<http://www.wikidata.org/entity/Q28813>	<http://www.w3.org/2000/01/rdf-schema#label>	""fraud""@en
<http://www.wikidata.org/entity/Q28813>	<http://schema.org/description>	""intentional deception made for unfair or unlawful gain or damaging or depriving a victim""@en
",http://www.wikidata.org/entity/Q2365254,Sumitomo copper affair,"<http://www.wikidata.org/entity/Q2365254>	<http://www.w3.org/2000/01/rdf-schema#label>	""Sumitomo copper affair""@en
",positive,negative,"Without specific details about the Sumitomo copper affair, it's difficult to provide a concrete argument. However, if the Sumitomo copper affair involved intentional deception made for unfair or unlawful gain, or resulted in damaging or depriving a victim, it could be classified as a fraud according to the provided definition. This could include misrepresentation, deceit, or commercial fraud related to the copper industry.",LM in error,yes
http://www.wikidata.org/entity/Q28813,Fraud,"<http://www.wikidata.org/entity/Q28813>	<http://www.w3.org/2004/02/skos/core#altLabel>	""commercial fraud""@en
<http://www.wikidata.org/entity/Q28813>	<http://www.w3.org/2004/02/skos/core#altLabel>	""misrepresentation (Crime)""@en
<http://www.wikidata.org/entity/Q28813>	<http://www.w3.org/2004/02/skos/core#altLabel>	""deceit""@en
<http://www.wikidata.org/entity/Q28813>	<http://www.w3.org/2000/01/rdf-schema#label>	""fraud""@en
<http://www.wikidata.org/entity/Q28813>	<http://schema.org/description>	""intentional deception made for unfair or unlawful gain or damaging or depriving a victim""@en
",http://www.wikidata.org/entity/Q714008,Kwangmyong,"<http://www.wikidata.org/entity/Q714008>	<http://www.w3.org/2004/02/skos/core#altLabel>	""Gwangmyeong""@en
<http://www.wikidata.org/entity/Q714008>	<http://www.w3.org/2004/02/skos/core#altLabel>	""Kwanmyon""@en
<http://www.wikidata.org/entity/Q714008>	<http://www.w3.org/2004/02/skos/core#altLabel>	""North Korean intranet""@en
<http://www.wikidata.org/entity/Q714008>	<http://schema.org/description>	""North Korean \""walled garden\"" national intranet""@en
<http://www.wikidata.org/entity/Q714008>	<http://www.w3.org/2000/01/rdf-schema#label>	""Kwangmyong""@en
",positive,negative,"Based on the provided definitions, it could be argued that Kwangmyong is a form of fraud if one considers the ""walled garden"" national intranet as a form of intentional deception. This could be seen as a way to unfairly control or limit the information available to North Korean citizens, thereby creating an unfair gain for the government while potentially damaging or depriving the citizens. However, this argument heavily relies on the interpretation of the terms ""intentional deception"", ""unfair gain"", and ""damaging or depriving a victim"".",KG in error,yes
http://www.wikidata.org/entity/Q28813,Fraud,"<http://www.wikidata.org/entity/Q28813>	<http://www.w3.org/2004/02/skos/core#altLabel>	""commercial fraud""@en
<http://www.wikidata.org/entity/Q28813>	<http://www.w3.org/2004/02/skos/core#altLabel>	""misrepresentation (Crime)""@en
<http://www.wikidata.org/entity/Q28813>	<http://www.w3.org/2004/02/skos/core#altLabel>	""deceit""@en
<http://www.wikidata.org/entity/Q28813>	<http://www.w3.org/2000/01/rdf-schema#label>	""fraud""@en
<http://www.wikidata.org/entity/Q28813>	<http://schema.org/description>	""intentional deception made for unfair or unlawful gain or damaging or depriving a victim""@en
",http://www.wikidata.org/entity/Q1878916,Lyoness,"<http://www.wikidata.org/entity/Q1878916>	<http://www.w3.org/2004/02/skos/core#altLabel>	""Cashback World""@en
<http://www.wikidata.org/entity/Q1878916>	<http://www.w3.org/2004/02/skos/core#altLabel>	""Lyconet""@en
<http://www.wikidata.org/entity/Q1878916>	<http://www.w3.org/2004/02/skos/core#altLabel>	""myWorld""@en
<http://www.wikidata.org/entity/Q1878916>	<http://schema.org/description>	""multi-level marketing company""@en
<http://www.wikidata.org/entity/Q1878916>	<http://www.w3.org/2000/01/rdf-schema#label>	""Lyoness""@en
",positive,negative,"Based on the provided definitions, an argument could be made that Lyoness could be considered a fraud if it is proven that it is intentionally deceiving people for unfair or unlawful gain, or damaging or depriving a victim. As a multi-level marketing company, Lyoness could potentially be involved in practices that involve misrepresentation or deceit, which are alternative labels for fraud. However, without specific evidence of such practices, it would be speculative to definitively label Lyoness as a fraud.",KG in error,yes
http://www.wikidata.org/entity/Q28813,Fraud,"<http://www.wikidata.org/entity/Q28813>	<http://www.w3.org/2004/02/skos/core#altLabel>	""commercial fraud""@en
<http://www.wikidata.org/entity/Q28813>	<http://www.w3.org/2004/02/skos/core#altLabel>	""misrepresentation (Crime)""@en
<http://www.wikidata.org/entity/Q28813>	<http://www.w3.org/2004/02/skos/core#altLabel>	""deceit""@en
<http://www.wikidata.org/entity/Q28813>	<http://www.w3.org/2000/01/rdf-schema#label>	""fraud""@en
<http://www.wikidata.org/entity/Q28813>	<http://schema.org/description>	""intentional deception made for unfair or unlawful gain or damaging or depriving a victim""@en
",http://www.wikidata.org/entity/Q717249,Tanaka Memorial,"<http://www.wikidata.org/entity/Q717249>	<http://schema.org/description>	""alleged Japanese strategic planning document from 1927 in which Prime Minister Baron Tanaka Giichi laid out for Emperor Hirohito a strategy to take over the world""@en
<http://www.wikidata.org/entity/Q717249>	<http://www.w3.org/2004/02/skos/core#altLabel>	""The Tanaka Memorial""@en
<http://www.wikidata.org/entity/Q717249>	<http://www.w3.org/2000/01/rdf-schema#label>	""Tanaka Memorial""@en
",positive,negative,"The Tanaka Memorial is described as an ""alleged"" strategic planning document, suggesting that there is uncertainty or doubt about its authenticity or truthfulness. This aligns with the concept of fraud, which involves intentional deception. If the Tanaka Memorial was indeed fabricated or misrepresented with the intention of causing harm or gaining an unfair advantage, it could be considered a form of fraud.",KG in error,yes
http://www.wikidata.org/entity/Q115940,Seaplane,"<http://www.wikidata.org/entity/Q115940>	<http://www.w3.org/2004/02/skos/core#altLabel>	""hydroplane""@en
<http://www.wikidata.org/entity/Q115940>	<http://www.w3.org/2004/02/skos/core#altLabel>	""hydroaeroplane""@en
<http://www.wikidata.org/entity/Q115940>	<http://www.w3.org/2004/02/skos/core#altLabel>	""water-based aircraft""@en
<http://www.wikidata.org/entity/Q115940>	<http://schema.org/description>	""airplane class""@en
<http://www.wikidata.org/entity/Q115940>	<http://www.w3.org/2000/01/rdf-schema#label>	""seaplane""@en
",http://www.wikidata.org/entity/Q119677494,A-851,"<http://www.wikidata.org/entity/Q119677494>	<http://schema.org/description>	""H-16 of the United States Navy""@en
<http://www.wikidata.org/entity/Q119677494>	<http://www.w3.org/2000/01/rdf-schema#label>	""A-851""@en
<http://www.wikidata.org/entity/Q119677494>	<http://www.w3.org/2004/02/skos/core#altLabel>	""BuNo A-851""@en
",positive,negative,"The entity A-851 is described as an ""H-16 of the United States Navy"". While the definition of a seaplane does not directly mention an H-16, it is described as an ""airplane class"". Given that A-851 is associated with the United States Navy, it can be inferred that it is likely a type of aircraft, which aligns with the definition of a seaplane as an ""airplane class"". Therefore, it is reasonable to assert that A-851 could be a seaplane.",LM in error,yes
http://www.wikidata.org/entity/Q115940,Seaplane,"<http://www.wikidata.org/entity/Q115940>	<http://www.w3.org/2004/02/skos/core#altLabel>	""hydroplane""@en
<http://www.wikidata.org/entity/Q115940>	<http://www.w3.org/2004/02/skos/core#altLabel>	""hydroaeroplane""@en
<http://www.wikidata.org/entity/Q115940>	<http://www.w3.org/2004/02/skos/core#altLabel>	""water-based aircraft""@en
<http://www.wikidata.org/entity/Q115940>	<http://schema.org/description>	""airplane class""@en
<http://www.wikidata.org/entity/Q115940>	<http://www.w3.org/2000/01/rdf-schema#label>	""seaplane""@en
",http://www.wikidata.org/entity/Q119677496,A-852,"<http://www.wikidata.org/entity/Q119677496>	<http://schema.org/description>	""H-16 of the United States Navy""@en
<http://www.wikidata.org/entity/Q119677496>	<http://www.w3.org/2000/01/rdf-schema#label>	""A-852""@en
<http://www.wikidata.org/entity/Q119677496>	<http://www.w3.org/2004/02/skos/core#altLabel>	""BuNo A-852""@en
",positive,negative,"The entity A-852 is described as an ""H-16 of the United States Navy"". While the definition of a seaplane does not directly mention an H-16, it is described as an ""airplane class"". Given that A-852 is associated with the United States Navy, it can be inferred that it is a type of aircraft, which aligns with the definition of a seaplane as an ""airplane class"". Therefore, it is reasonable to assert that A-852 could be a seaplane.",LM in error,yes
http://www.wikidata.org/entity/Q115940,Seaplane,"<http://www.wikidata.org/entity/Q115940>	<http://www.w3.org/2004/02/skos/core#altLabel>	""hydroplane""@en
<http://www.wikidata.org/entity/Q115940>	<http://www.w3.org/2004/02/skos/core#altLabel>	""hydroaeroplane""@en
<http://www.wikidata.org/entity/Q115940>	<http://www.w3.org/2004/02/skos/core#altLabel>	""water-based aircraft""@en
<http://www.wikidata.org/entity/Q115940>	<http://schema.org/description>	""airplane class""@en
<http://www.wikidata.org/entity/Q115940>	<http://www.w3.org/2000/01/rdf-schema#label>	""seaplane""@en
",http://www.wikidata.org/entity/Q119677504,A-858,"<http://www.wikidata.org/entity/Q119677504>	<http://schema.org/description>	""H-16 of the United States Navy""@en
<http://www.wikidata.org/entity/Q119677504>	<http://www.w3.org/2000/01/rdf-schema#label>	""A-858""@en
<http://www.wikidata.org/entity/Q119677504>	<http://www.w3.org/2004/02/skos/core#altLabel>	""BuNo A-858""@en
",positive,negative,"The entity A-858 is described as an ""H-16 of the United States Navy"". While the definition of a Seaplane does not provide specific details about what constitutes a Seaplane, it is described as an ""airplane class"". Given that A-858 is associated with the Navy, it can be inferred that it is a type of aircraft, which aligns with the broad classification of a Seaplane as an ""airplane class"". Therefore, it is reasonable to assert that A-858 could be a Seaplane.",LM in error,yes
http://www.wikidata.org/entity/Q115940,Seaplane,"<http://www.wikidata.org/entity/Q115940>	<http://www.w3.org/2004/02/skos/core#altLabel>	""hydroplane""@en
<http://www.wikidata.org/entity/Q115940>	<http://www.w3.org/2004/02/skos/core#altLabel>	""hydroaeroplane""@en
<http://www.wikidata.org/entity/Q115940>	<http://www.w3.org/2004/02/skos/core#altLabel>	""water-based aircraft""@en
<http://www.wikidata.org/entity/Q115940>	<http://schema.org/description>	""airplane class""@en
<http://www.wikidata.org/entity/Q115940>	<http://www.w3.org/2000/01/rdf-schema#label>	""seaplane""@en
",http://www.wikidata.org/entity/Q119677545,A-1046,"<http://www.wikidata.org/entity/Q119677545>	<http://schema.org/description>	""H-16 of the United States Navy""@en
<http://www.wikidata.org/entity/Q119677545>	<http://www.w3.org/2000/01/rdf-schema#label>	""A-1046""@en
<http://www.wikidata.org/entity/Q119677545>	<http://www.w3.org/2004/02/skos/core#altLabel>	""BuNo A-1046""@en
",positive,negative,"The entity A-1046 is described as an ""H-16 of the United States Navy"". While the definition of a seaplane does not provide specific details about what constitutes a seaplane, it is described as an ""airplane class"". Given that the A-1046 is associated with the Navy, it can be inferred that it is likely a type of aircraft designed for water operations, which aligns with the alternate labels for a seaplane such as ""hydroplane"", ""hydroaeroplane"", and ""water-based aircraft"". Therefore, it is reasonable to assert that A-1046 could be a seaplane.",LM in error,yes
http://www.wikidata.org/entity/Q115940,Seaplane,"<http://www.wikidata.org/entity/Q115940>	<http://www.w3.org/2004/02/skos/core#altLabel>	""hydroplane""@en
<http://www.wikidata.org/entity/Q115940>	<http://www.w3.org/2004/02/skos/core#altLabel>	""hydroaeroplane""@en
<http://www.wikidata.org/entity/Q115940>	<http://www.w3.org/2004/02/skos/core#altLabel>	""water-based aircraft""@en
<http://www.wikidata.org/entity/Q115940>	<http://schema.org/description>	""airplane class""@en
<http://www.wikidata.org/entity/Q115940>	<http://www.w3.org/2000/01/rdf-schema#label>	""seaplane""@en
",http://www.wikidata.org/entity/Q119677544,A-1043,"<http://www.wikidata.org/entity/Q119677544>	<http://schema.org/description>	""H-16 of the United States Navy""@en
<http://www.wikidata.org/entity/Q119677544>	<http://www.w3.org/2000/01/rdf-schema#label>	""A-1043""@en
<http://www.wikidata.org/entity/Q119677544>	<http://www.w3.org/2004/02/skos/core#altLabel>	""BuNo A-1043""@en
",positive,negative,"The entity A-1043 is described as an ""H-16 of the United States Navy"". While the definition of a seaplane does not explicitly mention the H-16, it is reasonable to infer that an H-16 could be a type of seaplane, given that seaplanes are a class of airplane and the H-16 is associated with the Navy, which operates in marine environments where seaplanes would be used. Therefore, it is plausible to assert that A-1043 is a seaplane.",LM in error,yes
http://www.wikidata.org/entity/Q115940,Seaplane,"<http://www.wikidata.org/entity/Q115940>	<http://www.w3.org/2004/02/skos/core#altLabel>	""hydroplane""@en
<http://www.wikidata.org/entity/Q115940>	<http://www.w3.org/2004/02/skos/core#altLabel>	""hydroaeroplane""@en
<http://www.wikidata.org/entity/Q115940>	<http://www.w3.org/2004/02/skos/core#altLabel>	""water-based aircraft""@en
<http://www.wikidata.org/entity/Q115940>	<http://schema.org/description>	""airplane class""@en
<http://www.wikidata.org/entity/Q115940>	<http://www.w3.org/2000/01/rdf-schema#label>	""seaplane""@en
",http://www.wikidata.org/entity/Q119677543,A-1037,"<http://www.wikidata.org/entity/Q119677543>	<http://schema.org/description>	""H-16 of the United States Navy""@en
<http://www.wikidata.org/entity/Q119677543>	<http://www.w3.org/2000/01/rdf-schema#label>	""A-1037""@en
<http://www.wikidata.org/entity/Q119677543>	<http://www.w3.org/2004/02/skos/core#altLabel>	""BuNo A-1037""@en
",positive,negative,"The entity A-1037 is described as ""H-16 of the United States Navy"". While the definition does not explicitly state that A-1037 is a seaplane, the association with the United States Navy suggests that it could be a water-based aircraft, which is one of the alternative labels for a seaplane. Therefore, it is plausible to assert that A-1037 could be a seaplane.",LM in error,yes
http://www.wikidata.org/entity/Q115940,Seaplane,"<http://www.wikidata.org/entity/Q115940>	<http://www.w3.org/2004/02/skos/core#altLabel>	""hydroplane""@en
<http://www.wikidata.org/entity/Q115940>	<http://www.w3.org/2004/02/skos/core#altLabel>	""hydroaeroplane""@en
<http://www.wikidata.org/entity/Q115940>	<http://www.w3.org/2004/02/skos/core#altLabel>	""water-based aircraft""@en
<http://www.wikidata.org/entity/Q115940>	<http://schema.org/description>	""airplane class""@en
<http://www.wikidata.org/entity/Q115940>	<http://www.w3.org/2000/01/rdf-schema#label>	""seaplane""@en
",http://www.wikidata.org/entity/Q104104725,Catalina PBY-5-03,"<http://www.wikidata.org/entity/Q104104725>	<http://schema.org/description>	""Brazilian military airplane, crashed in 1947""@en
<http://www.wikidata.org/entity/Q104104725>	<http://www.w3.org/2000/01/rdf-schema#label>	""Catalina PBY-5-03""@en
",positive,negative,"The Catalina PBY-5-03 is described as a ""Brazilian military airplane"". The concept of a Seaplane is defined as an ""airplane class"". Given that both the Catalina PBY-5-03 and a Seaplane are types of airplanes, it is reasonable to assert that the Catalina PBY-5-03 could be a Seaplane. However, without additional information specifically linking the Catalina PBY-5-03 to the characteristics of a Seaplane (such as being a ""hydroplane"", ""hydroaeroplane"", or ""water-based aircraft""), this assertion cannot be definitively confirmed.",LM in error,yes
http://www.wikidata.org/entity/Q115940,Seaplane,"<http://www.wikidata.org/entity/Q115940>	<http://www.w3.org/2004/02/skos/core#altLabel>	""hydroplane""@en
<http://www.wikidata.org/entity/Q115940>	<http://www.w3.org/2004/02/skos/core#altLabel>	""hydroaeroplane""@en
<http://www.wikidata.org/entity/Q115940>	<http://www.w3.org/2004/02/skos/core#altLabel>	""water-based aircraft""@en
<http://www.wikidata.org/entity/Q115940>	<http://schema.org/description>	""airplane class""@en
<http://www.wikidata.org/entity/Q115940>	<http://www.w3.org/2000/01/rdf-schema#label>	""seaplane""@en
",http://www.wikidata.org/entity/Q7122350,Pacific Clipper,"<http://www.wikidata.org/entity/Q7122350>	<http://www.w3.org/2004/02/skos/core#altLabel>	""California Clipper""@en
<http://www.wikidata.org/entity/Q7122350>	<http://www.w3.org/2004/02/skos/core#altLabel>	""NC18609(A)""@en
<http://www.wikidata.org/entity/Q7122350>	<http://www.w3.org/2000/01/rdf-schema#label>	""Pacific Clipper""@en
<http://www.wikidata.org/entity/Q7122350>	<http://schema.org/description>	""the first commercial plane to circumnavigate the world""@en
",positive,negative,"The Pacific Clipper is described as a commercial plane. The concept of a Seaplane is defined as a class of airplane, which includes alternative labels such as ""hydroplane"", ""hydroaeroplane"", and ""water-based aircraft"". Given that both the Pacific Clipper and Seaplane fall under the category of airplanes, it is plausible to assert that the Pacific Clipper could be a Seaplane. However, without more specific information linking the Pacific Clipper to the characteristics of a Seaplane (such as being water-based), this assertion cannot be definitively confirmed.",LM in error,yes
http://www.wikidata.org/entity/Q115940,Seaplane,"<http://www.wikidata.org/entity/Q115940>	<http://www.w3.org/2004/02/skos/core#altLabel>	""hydroplane""@en
<http://www.wikidata.org/entity/Q115940>	<http://www.w3.org/2004/02/skos/core#altLabel>	""hydroaeroplane""@en
<http://www.wikidata.org/entity/Q115940>	<http://www.w3.org/2004/02/skos/core#altLabel>	""water-based aircraft""@en
<http://www.wikidata.org/entity/Q115940>	<http://schema.org/description>	""airplane class""@en
<http://www.wikidata.org/entity/Q115940>	<http://www.w3.org/2000/01/rdf-schema#label>	""seaplane""@en
",http://www.wikidata.org/entity/Q20909700,Caudron Type K,"<http://www.wikidata.org/entity/Q20909700>	<http://www.w3.org/2000/01/rdf-schema#label>	""Caudron Type K""@en
<http://www.wikidata.org/entity/Q20909700>	<http://schema.org/description>	""type of aircraft""@en
",positive,negative,"The Caudron Type K is described as a ""type of aircraft"". The concept of a Seaplane is defined as an ""airplane class"" and also referred to as a ""water-based aircraft"", ""hydroaeroplane"", and ""hydroplane"". Although the definition does not explicitly state that the Caudron Type K is a Seaplane, it can be inferred that it could potentially be a Seaplane as it is a type of aircraft and Seaplane is a class of airplane. However, without additional information specifically linking the Caudron Type K to the characteristics of a Seaplane (such as being water-based), a definitive conclusion cannot be made.",LM in error,yes
http://www.wikidata.org/entity/Q115940,Seaplane,"<http://www.wikidata.org/entity/Q115940>	<http://www.w3.org/2004/02/skos/core#altLabel>	""hydroplane""@en
<http://www.wikidata.org/entity/Q115940>	<http://www.w3.org/2004/02/skos/core#altLabel>	""hydroaeroplane""@en
<http://www.wikidata.org/entity/Q115940>	<http://www.w3.org/2004/02/skos/core#altLabel>	""water-based aircraft""@en
<http://www.wikidata.org/entity/Q115940>	<http://schema.org/description>	""airplane class""@en
<http://www.wikidata.org/entity/Q115940>	<http://www.w3.org/2000/01/rdf-schema#label>	""seaplane""@en
",http://www.wikidata.org/entity/Q119677475,A-752,"<http://www.wikidata.org/entity/Q119677475>	<http://schema.org/description>	""Curtiss F of the United States Navy""@en
<http://www.wikidata.org/entity/Q119677475>	<http://www.w3.org/2000/01/rdf-schema#label>	""A-752""@en
<http://www.wikidata.org/entity/Q119677475>	<http://www.w3.org/2004/02/skos/core#altLabel>	""BuNo A-752""@en
",positive,negative,"The entity A-752 is described as a ""Curtiss F of the United States Navy"". While the definition does not explicitly state that A-752 is a seaplane, it is known that the Curtiss F is a type of aircraft. Given that a seaplane is a class of airplane, it is reasonable to infer that A-752 could be a seaplane. However, without more specific information linking A-752 to the characteristics of a seaplane (such as being a water-based aircraft or hydroplane), the assertion cannot be definitively confirmed.",LM in error,yes
